geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
01330,-23.55772223397196,-46.64973264210283,sao paulo,SP
01303,-23.549027521236045,-46.65039768249747,são paulo,SP
01318,-23.555771764343227,-46.639553016612446,sao paulo,SP
01321,-23.559423432973613,-46.64096543213689,sao paulo,SP
01321,-23.556351520399332,-46.64203265459633,sao paulo,SP
01302,-23.547468929770968,-46.64446855897629,sao paulo,SP
01308,-23.55535958174156,-46.65289373757864,sao paulo,SP
01307,-23.554161796006674,-46.65393801526344,sao paulo,SP
01329,-23.563145744936218,-46.64661879892085,sao paulo,SP
01309,-23.55608016902304,-46.6584614007733,são paulo,SP
01310,-23.560411034133562,-46.65750060115995,sao paulo,SP
01329,-23.56211954593455,-46.646812241329535,sao paulo,SP
01316,-23.55298158090484,-46.63977389064573,sao paulo,SP
01308,-23.55510652400601,-46.651454780454756,sao paulo,SP
01308,-23.555239575076456,-46.651394766028034,sao paulo,SP
01301,-23.54759211019098,-46.64496908021235,sao paulo,SP
01322,-23.563680569248078,-46.64338213682273,sao paulo,SP
01310,-23.560411034133562,-46.65750060115995,são paulo,SP
01310,-23.560411034133562,-46.65750060115995,sao paulo,SP
01309,-23.55426546878063,-46.657501286571616,sao paulo,SP
01302,-23.549376834583637,-46.653267132667764,são paulo,SP
01307,-23.554161796006674,-46.65393801526344,sao paulo,SP
01310,-23.560411034133562,-46.65750060115995,sao paulo,SP
01329,-23.561426797391647,-46.64784970858095,sao paulo,SP
01301,-23.54759211019098,-46.64496908021235,sao paulo,SP
01310,-23.560411034133562,-46.65750060115995,sao paulo,SP
01302,-23.547468929770968,-46.64446855897629,sao paulo,SP
01301,-23.547768348606322,-46.64816534831787,sao paulo,SP
01307,-23.554161796006674,-46.65393801526344,sao paulo,SP
01316,-23.55298158090484,-46.63977389064573,são paulo,SP
01308,-23.556738206763292,-46.65410814002538,são paulo,SP
01301,-23.54759211019098,-46.64496908021235,sao paulo,SP
01319,-23.552353623925214,-46.64225081793522,sao paulo,SP
01329,-23.56211954593455,-46.646812241329535,sao paulo,SP
01321,-23.559409131831053,-46.639995276155595,sao paulo,SP
01316,-23.55298158090484,-46.63977389064573,sao paulo,SP
01309,-23.55608016902304,-46.6584614007733,sao paulo,SP
01301,-23.552973513185968,-46.65918700069247,sao paulo,SP
01403,-23.57034735804139,-46.65315099653755,são paulo,SP
01417,-23.48850962531019,-46.714606281435714,sao paulo,SP
01411,-23.566090714409345,-46.66660173313523,sao paulo,SP
01423,-23.570059840960283,-46.65571435261704,sao paulo,SP
01427,-23.573515117952592,-46.66112293352187,são paulo,SP
01430,-23.881629353829144,-46.643818799723405,sao paulo,SP
01403,-23.570221956142912,-46.654912539557905,sao paulo,SP
01403,-23.573817387731555,-46.65853032514857,são paulo,SP
01434,-23.577917008598334,-46.66945260115993,sao paulo,SP
01421,-23.5674332031566,-46.655393223555954,sao paulo,SP
01417,-23.56687036219633,-46.4729258613596,sao paulo,SP
01454,-23.582167145709526,-46.68653684263372,sao paulo,SP
01454,-23.583051178458103,-46.688205451987976,sao paulo,SP
01454,-23.583285429915204,-46.68866398043737,sao paulo,SP
01403,-23.569798295314175,-46.65441267915058,são paulo,SP
01424,-23.567423217323526,-46.66201962184773,sao paulo,SP
01452,-23.570810444514542,-46.69077501106554,sao paulo,SP
01452,-23.570810444514542,-46.69077501106554,são paulo,SP
01405,-23.567554948929544,-46.65756252123605,sao paulo,SP
01423,-23.56581611518264,-46.66061077116393,são paulo,SP
01451,-23.574357661300215,-46.68888893427838,são paulo,SP
01424,-23.567423217323526,-46.66201962184773,são paulo,SP
01423,-23.570059840960283,-46.65571435261704,sao paulo,SP
01427,-23.572884143487823,-46.661783459057105,sao paulo,SP
01447,-23.572517679150593,-46.680710766460734,sao paulo,SP
01427,-23.562488504847433,-46.67480027295296,são paulo,SP
01405,-23.56688409824575,-46.65690073273121,sao paulo,SP
01417,-23.56687036219633,-46.4729258613596,sao paulo,SP
01453,-23.584872865398985,-46.68632866457965,sao paulo,SP
01404,-23.569131540942895,-46.65631084096027,sao paulo,SP
01421,-23.567311822378606,-46.655638218160256,sao paulo,SP
01404,-23.57329669747246,-46.66049176977895,sao paulo,SP
01453,-23.584872865398985,-46.68632866457965,sao paulo,SP
01452,-23.570810444514542,-46.69077501106554,sao paulo,SP
01424,-23.569257761584645,-46.66000853121936,sao paulo,SP
01415,-23.563625427693495,-46.66944236900566,sao paulo,SP
01453,-23.584872865398985,-46.68632866457965,sao paulo,SP
01411,-23.56883882653355,-46.66435398029316,sao paulo,SP
01451,-23.574357661300215,-46.68888893427838,sao paulo,SP
01434,-23.573748593398324,-46.67338319040333,sao paulo,SP
01415,-23.563625427693495,-46.66944236900566,sao paulo,SP
01405,-23.569356624761927,-46.659199924779315,sao paulo,SP
01452,-23.579686813203356,-46.6852695412027,são paulo,SP
01452,-23.570810444514542,-46.69077501106554,sao paulo,SP
01411,-23.56883882653355,-46.66435398029316,sao paulo,SP
01452,-23.570810444514542,-46.69077501106554,sao paulo,SP
01405,-23.567554948929544,-46.65756252123605,sao paulo,SP
01415,-23.563625427693495,-46.66944236900566,são paulo,SP
01404,-23.569131540942895,-46.65631084096027,sao paulo,SP
01430,-23.56864709241738,-46.67263049180569,sao paulo,SP
01453,-23.58107713933288,-46.683982660972966,sao paulo,SP
01411,-23.563436521236046,-46.66382048167814,sao paulo,SP
01411,-23.565460714409344,-46.665932291419054,sao paulo,SP
01423,-23.571895882047404,-46.65499295905711,são paulo,SP
01447,-23.57209565251885,-46.67937966902304,sao paulo,SP
01424,-23.567423217323526,-46.66201962184773,sao paulo,SP
01417,-23.48850962531019,-46.714606281435714,sao paulo,SP
01427,-23.575656227306848,-46.65883129141905,sao paulo,SP
01420,-23.566859507357584,-46.65398820122336,sao paulo,SP
01451,-23.574397606005995,-46.68886452362485,são paulo,SP
01403,-23.569798295314175,-46.65441267915058,são paulo,SP
01430,-23.56864709241738,-46.67263049180569,sao paulo,SP
01403,-23.569798295314175,-46.65441267915058,sao paulo,SP
01453,-23.584872865398985,-46.68632866457965,sao paulo,SP
01404,-23.569131540942895,-46.65631084096027,sao paulo,SP
01420,-23.56938311212421,-46.65088580016162,sao paulo,SP
01420,-23.56875311212421,-46.65164180016161,sao paulo,SP
01420,-23.56875311212421,-46.65164180016161,sao paulo,SP
01452,-23.567582368024706,-46.69295141756596,sao paulo,SP
01452,-23.567582368024706,-46.69295141756596,sao paulo,SP
01417,-23.569210976787957,-46.47141622390864,sao paulo,SP
01421,-23.5674332031566,-46.655393223555954,sao paulo,SP
01421,-23.56501634110451,-46.65826224271453,sao paulo,SP
01424,-23.56178548710249,-46.668292804893476,são paulo,SP
01430,-23.882646259388533,-46.64281961143048,são paulo,SP
01411,-23.566090714409345,-46.66660173313523,sao paulo,SP
01420,-23.56875311212421,-46.65164180016161,sao paulo,SP
01434,-23.57448840660167,-46.67268991895092,sao paulo,SP
01434,-23.57955301693688,-46.66779036609146,sao paulo,SP
01427,-23.569598944486156,-46.6652320516187,sao paulo,SP
01427,-23.562488504847433,-46.67480027295296,sao paulo,SP
01415,-23.563625427693495,-46.66944236900566,sao paulo,SP
01454,-23.583051178458103,-46.688205451987976,são paulo,SP
01447,-23.571976684142253,-46.679209286571606,sao paulo,SP
01423,-23.571895882047404,-46.65499295905711,sao paulo,SP
01430,-23.568106369409687,-46.67321409824574,sao paulo,SP
01423,-23.570059840960283,-46.65571435261704,sao paulo,SP
01420,-23.566859507357584,-46.65398820122336,sao paulo,SP
01453,-23.584872865398985,-46.68632866457965,são paulo,SP
01404,-23.569131540942895,-46.65631084096027,sao paulo,SP
01424,-23.567014833746917,-46.66237134540368,sao paulo,SP
01434,-23.57448840660167,-46.67268991895092,sao paulo,SP
01430,-23.881629353829144,-46.643818799723405,são paulo,SP
01411,-23.563436521236046,-46.66382048167814,sao paulo,SP
01403,-23.570221956142912,-46.654912539557905,sao paulo,SP
01454,-23.584684369409683,-46.689049927289474,são paulo,SP
01434,-23.577027914795984,-46.67050351540768,são paulo,SP
01424,-23.567423217323526,-46.66201962184773,são paulo,SP
01427,-23.573515117952592,-46.66112293352187,sao paulo,SP
01451,-23.574357661300215,-46.68888893427838,sao paulo,SP
01451,-23.5856853388828,-46.68152456618965,sao paulo,SP
01447,-23.571976684142253,-46.679209286571606,sao paulo,SP
01424,-23.567014833746917,-46.66237134540368,sao paulo,SP
01447,-23.573262918402673,-46.67880126395058,sao paulo,SP
01447,-23.57251541548848,-46.6771396588955,são paulo,SP
01421,-23.5674332031566,-46.655393223555954,sao paulo,SP
01421,-23.5674332031566,-46.655393223555954,sao paulo,SP
01430,-23.572441015048962,-46.668527143530405,sao paulo,SP
01430,-23.56864709241738,-46.67263049180569,sao paulo,SP
01454,-23.583051178458103,-46.688205451987976,sao paulo,SP
01421,-23.5674332031566,-46.655393223555954,sao paulo,SP
01415,-23.561724823763598,-46.66741384970284,sao paulo,SP
01421,-23.567311822378606,-46.655638218160256,sao paulo,SP
01423,-23.571895882047404,-46.65499295905711,sao paulo,SP
01415,-23.55287427200065,-46.65624162239599,sao paulo,SP
01451,-23.574359398026555,-46.68888787294562,sao paulo,SP
01420,-23.56875311212421,-46.65164180016161,sao paulo,SP
01404,-23.569131540942895,-46.65631084096027,sao paulo,SP
01417,-23.56687036219633,-46.4729258613596,sao paulo,SP
01423,-23.570059840960283,-46.65571435261704,são paulo,SP
01451,-23.58218194989157,-46.68439058977792,sao paulo,SP
01404,-23.569131540942895,-46.65631084096027,são paulo,SP
01405,-23.568835683045737,-46.658721059668785,são paulo,SP
01451,-23.583982499999998,-46.68237899999999,sao paulo,SP
01434,-23.577027914795984,-46.67050351540768,sao paulo,SP
01415,-23.56308815422916,-46.66885839031167,sao paulo,SP
01403,-23.574487295314174,-46.6591331791506,sao paulo,SP
01420,-23.566859507357584,-46.65398820122336,sao paulo,SP
01411,-23.566379343874473,-46.66698078518662,sao paulo,SP
01453,-23.58107713933288,-46.683982660972966,sao paulo,SP
01447,-23.570233638351933,-46.677263736193645,sao paulo,SP
01405,-23.56441851734091,-46.6545027356454,sao paulo,SP
01417,-23.457346222627066,-46.73229117148236,sao paulo,SP
01453,-23.58107713933288,-46.683982660972966,sao paulo,SP
01434,-23.57448840660167,-46.67268991895092,sao paulo,SP
01415,-23.563625427693495,-46.66944236900566,sao paulo,SP
01427,-23.574982369409692,-46.65952059824575,sao paulo,SP
01417,-23.48850962531019,-46.714606281435714,sao paulo,SP
01404,-23.57342375575626,-46.660621295314186,sao paulo,SP
01454,-23.583051178458103,-46.688205451987976,sao paulo,SP
01447,-23.574339880373962,-46.68202924646544,são paulo,SP
01454,-23.583807156818015,-46.68951135345376,são paulo,SP
01405,-23.56441851734091,-46.6545027356454,sao paulo,SP
01405,-23.571234890645744,-46.66111047016559,sao paulo,SP
01539,-23.573782561198005,-46.62058066708981,sao paulo,SP
01546,-23.576252951151247,-46.622359675832385,são paulo,SP
01506,-23.56180273327946,-46.63479182904371,são paulo,SP
01522,-23.55916467499565,-46.61546691825843,sao paulo,SP
01501,-23.5519314837556,-46.63569089731083,são paulo,SP
01522,-23.56055002663175,-46.616640182064785,sao paulo,SP
01501,-23.554029525011202,-46.6356249749888,sao paulo,SP
01501,-23.554029525011202,-46.6356249749888,sao paulo,SP
01526,-23.566241367476454,-46.630672883576615,sao paulo,SP
01547,-23.5835559955566,-46.61989251887011,sao paulo,SP
01522,-23.560648847625377,-46.61626879753588,sao paulo,SP
01538,-23.580519987544342,-46.62462559469518,sao paulo,SP
01526,-23.563222710802663,-46.630479311125875,são paulo,SP
01522,-23.559013992121344,-46.6153654505723,sao paulo,SP
01547,-23.582203072162272,-46.62010163488949,sao paulo,SP
01516,-23.558406367505103,-46.61651051347442,sao paulo,SP
01516,-23.559188447688797,-46.61485962698363,sao paulo,SP
01504,-23.570403820705167,-46.63979411267246,sao paulo,SP
01548,-23.579437536499494,-46.61429131210683,sao paulo,SP
01520,-23.558397234520218,-46.62042915364401,sao paulo,SP
01552,-23.571955068555592,-46.61119233625707,sao paulo,SP
01511,-23.566734838190314,-46.63554261226844,sao paulo,SP
01525,-23.56168926449883,-46.633014413411004,sao paulo,SP
01516,-23.559188447688797,-46.61485962698363,sao paulo,SP
01539,-23.56851216541637,-46.620550318916166,são paulo,SP
01525,-23.56168926449883,-46.633014413411004,sao paulo,SP
01517,-23.560247933666105,-46.624831454209655,sao paulo,SP
01527,-23.562443930205077,-46.63007511382307,sao paulo,SP
01504,-23.570403820705167,-46.63979411267246,sao paulo,SP
01520,-23.559727651133873,-46.61877939439665,sao paulo,SP
01504,-23.570403820705167,-46.63979411267246,sao paulo,SP
01547,-23.58195413030653,-46.62156767564689,sao paulo,SP
01517,-23.560458066333894,-46.62482314071786,são paulo,SP
01520,-23.559488475993984,-46.618962747706185,sao paulo,SP
01520,-23.558397234520218,-46.62042915364401,sao paulo,SP
01539,-23.570386658895487,-46.61975100721336,sao paulo,SP
01504,-23.570403820705167,-46.63979411267246,sao paulo,SP
01552,-23.567208401610017,-46.61123313099434,são paulo,SP
01529,-23.569577842633713,-46.63711332722605,sao paulo,SP
01530,-23.570690363869772,-46.630367172629725,sao paulo,SP
01543,-23.575805161261425,-46.62015477047145,sao paulo,SP
01519,-23.560115542327875,-46.629460476830715,são paulo,SP
01512,-23.554374580068124,-46.62916622176693,sao paulo,SP
01501,-23.55259161587513,-46.63551008479997,sao paulo,SP
01548,-23.57940164195861,-46.61373999653755,sao paulo,SP
01534,-23.566430744936223,-46.62541572661437,sao paulo,SP
01543,-23.575805161261425,-46.62015477047145,sao paulo,SP
01547,-23.58121355453289,-46.620482589647395,sao paulo,SP
01506,-23.557180547319536,-46.635395201915856,sao paulo,SP
01538,-23.580519987544342,-46.62462559469518,são paulo,SP
01517,-23.561110666108853,-46.62508132168612,sao paulo,SP
01511,-23.55452765306711,-46.63313365652955,sao paulo,SP
01517,-23.559387496797356,-46.62377125714126,sao paulo,SP
01526,-23.56578565805877,-46.630979167493834,sao paulo,SP
01547,-23.583151099919185,-46.619367019014355,sao paulo,SP
01525,-23.56168926449883,-46.633014413411004,sao paulo,SP
01539,-23.570386658895487,-46.61975100721336,sao paulo,SP
01525,-23.56168926449883,-46.633014413411004,sao paulo,SP
01526,-23.566241367476454,-46.630672883576615,sao paulo,SP
01520,-23.558397234520218,-46.62042915364401,sao paulo,SP
01530,-23.567723203445063,-46.628777137111165,são paulo,SP
01525,-23.56168926449883,-46.633014413411004,são paulo,SP
01529,-23.569577842633713,-46.63711332722605,sao paulo,SP
01552,-23.572440900917524,-46.61114283625708,sao paulo,SP
01506,-23.557791478215684,-46.63582136081135,sao paulo,SP
01543,-23.57501394809283,-46.62413683596861,sao paulo,SP
01539,-23.572884111575952,-46.62143071772757,são paulo,SP
01525,-23.56168926449883,-46.633014413411004,sao paulo,SP
01548,-23.575266,-46.612830378988974,sao paulo,SP
01550,-23.574966757977965,-46.61748262865705,são paulo,SP
01520,-23.558397234520218,-46.62042915364401,sao paulo,SP
01543,-23.57501394809283,-46.62413683596861,são paulo,SP
01526,-23.566241367476454,-46.630672883576615,sao paulo,SP
01534,-23.570588577298164,-46.62776455897629,sao paulo,SP
01516,-23.56186010658429,-46.612729439234684,são paulo,SP
01547,-23.5835559955566,-46.61989251887011,sao paulo,SP
01525,-23.56168926449883,-46.633014413411004,sao paulo,SP
01511,-23.56260386955392,-46.632651945611315,sao paulo,SP
01525,-23.56168926449883,-46.633014413411004,são paulo,SP
01504,-23.570403820705167,-46.63979411267246,sao paulo,SP
01512,-23.5536124299152,-46.62955591938362,sao paulo,SP
01516,-23.559188447688797,-46.61485962698363,sao paulo,SP
01522,-23.560186044953603,-46.61759214931619,sao paulo,SP
01543,-23.57501394809283,-46.62413683596861,sao paulo,SP
01543,-23.5756476350337,-46.61695699362336,sao paulo,SP
01538,-23.580056933666114,-46.624351012493484,sao paulo,SP
01534,-23.572347956979627,-46.62783352039932,sao paulo,SP
01548,-23.57759568167158,-46.61323842016733,sao paulo,SP
01538,-23.580519987544342,-46.62462559469518,são paulo,SP
01546,-23.576252951151247,-46.622359675832385,sao paulo,SP
01519,-23.55732157146978,-46.622131752438044,sao paulo,SP
01552,-23.571955068555592,-46.61119233625707,sao paulo,SP
01534,-23.563599527612688,-46.62387400167342,sao paulo,SP
01534,-23.563599527612688,-46.62387400167342,sao paulo,SP
01517,-23.559387496797356,-46.62377125714126,sao paulo,SP
01522,-23.562340847625382,-46.617100323071114,sao paulo,SP
01501,-23.554029525011202,-46.6356249749888,são paulo,SP
01548,-23.578489582289826,-46.61488284485542,sao paulo,SP
01517,-23.559387496797356,-46.62377125714126,sao paulo,SP
01546,-23.576252951151247,-46.622359675832385,sao paulo,SP
01529,-23.569577842633713,-46.63711332722605,sao paulo,SP
01526,-23.56794636969815,-46.63109704218363,sao paulo,SP
01512,-23.55427739272322,-46.62963348903571,sao paulo,SP
01512,-23.554374580068124,-46.62916622176693,sao paulo,SP
01550,-23.5723340538404,-46.61617543505108,sao paulo,SP
01512,-23.55427739272322,-46.62963348903571,sao paulo,SP
01529,-23.569577842633713,-46.63711332722605,sao paulo,SP
01512,-23.55427739272322,-46.62963348903571,sao paulo,SP
01511,-23.55868870191585,-46.632931920076096,sao paulo,SP
01501,-23.55310794754457,-46.635792511108505,são paulo,SP
01543,-23.575805161261425,-46.62015477047145,sao paulo,SP
01511,-23.558454953372955,-46.63293994561133,sao paulo,SP
01550,-23.57303453427779,-46.614522938397975,sao paulo,SP
01539,-23.5713280022217,-46.621084736049404,são paulo,SP
01517,-23.559387496797356,-46.62377125714126,sao paulo,SP
01527,-23.56244748980942,-46.63067108500694,sao paulo,SP
01520,-23.559488475993984,-46.618962747706185,sao paulo,SP
01527,-23.56244748980942,-46.63067108500694,sao paulo,SP
01538,-23.580519987544342,-46.62462559469518,sao paulo,SP
01517,-23.559325710802653,-46.62406468887411,são paulo,SP
01550,-23.573155212043407,-46.61714489370415,sao paulo,SP
01522,-23.564042570633056,-46.61792620650349,sao paulo,SP
01519,-23.561546144324538,-46.62162079141903,são paulo,SP
01527,-23.56444336886143,-46.62725621065843,sao paulo,SP
01519,-23.562087978071453,-46.62192101817764,sao paulo,SP
01552,-23.571955068555592,-46.61119233625707,são paulo,SP
01534,-23.56869553926945,-46.626759035951245,sao paulo,SP
